,State_Name,District_Name,Season,Crop,Area,Production,Yield
1807,Odisha,BARGARH,Summer     ,Wheat,4.0,5.2,1.3
1808,Odisha,BARGARH,Winter     ,Horse-gram,1019.0,321.0,0.3150147203140334
1809,Odisha,BARGARH,Winter     ,Moong(Green Gram),84.0,23.8,0.2833333333333333
1810,Odisha,BARGARH,Winter     ,Potato,808.0,7107.2,8.796039603960395
1811,Odisha,BARGARH,Winter     ,Rapeseed &Mustard,524.0,168.7,0.32194656488549617
1812,Odisha,BARGARH,Winter     ,Rice,180000.0,338000.0,1.8777777777777778
1813,Odisha,BARGARH,Winter     ,Sesamum,1098.0,221.8,0.20200364298724954
1814,Odisha,BARGARH,Winter     ,Sugarcane,708.0,55667.9,78.62697740112995
1815,Odisha,BARGARH,Winter     ,Urad,13.0,4.7,0.36153846153846153
1816,Odisha,BARGARH,Autumn     ,Groundnut,9595.0,8270.9,0.862001042209484
1817,Odisha,BARGARH,Autumn     ,Maize,117.0,134.9,1.1529914529914531
1818,Odisha,BARGARH,Autumn     ,Moong(Green Gram),14264.0,2710.2,0.19000280426247895
1819,Odisha,BARGARH,Autumn     ,Ragi,1.0,0.8,0.8
1820,Odisha,BARGARH,Autumn     ,Rice,57000.0,110000.0,1.9298245614035088
1821,Odisha,BARGARH,Autumn     ,Sesamum,1.0,0.2,0.2
1822,Odisha,BARGARH,Autumn     ,Urad,8125.0,1811.9,0.22300307692307694
1823,Odisha,BARGARH,Summer     ,Groundnut,580.0,776.0,1.3379310344827586
1824,Odisha,BARGARH,Summer     ,Maize,13.0,30.2,2.323076923076923
1825,Odisha,BARGARH,Summer     ,Moong(Green Gram),1432.0,537.0,0.375
1826,Odisha,BARGARH,Summer     ,Rice,76000.0,303000.0,3.986842105263158
1827,Odisha,BARGARH,Summer     ,Sesamum,43.0,18.6,0.43255813953488376
1828,Odisha,BARGARH,Summer     ,Urad,21.0,9.1,0.4333333333333333
1829,Odisha,BARGARH,Summer     ,Wheat,4.0,4.8,1.2
1830,Odisha,BARGARH,Winter     ,Horse-gram,770.0,217.9,0.282987012987013
1831,Odisha,BARGARH,Winter     ,Maize,1.0,2.4,2.4
1832,Odisha,BARGARH,Winter     ,Moong(Green Gram),38.0,11.1,0.2921052631578947
1833,Odisha,BARGARH,Winter     ,Potato,398.0,4023.0,10.108040201005025
1834,Odisha,BARGARH,Winter     ,Rapeseed &Mustard,446.0,147.2,0.33004484304932735
1835,Odisha,BARGARH,Winter     ,Rice,174000.0,485000.0,2.7873563218390807
1836,Odisha,BARGARH,Winter     ,Sesamum,523.0,86.8,0.16596558317399618
1837,Odisha,BARGARH,Winter     ,Sugarcane,431.0,36276.4,84.16798143851508
1838,Odisha,BARGARH,Winter     ,Urad,18.0,4.8,0.26666666666666666
1839,Odisha,BARGARH,Autumn     ,Groundnut,8176.0,5731.4,0.7010029354207435
1840,Odisha,BARGARH,Autumn     ,Maize,258.0,358.2,1.3883720930232557
1841,Odisha,BARGARH,Autumn     ,Moong(Green Gram),12742.0,3312.9,0.25999843038769427
1842,Odisha,BARGARH,Autumn     ,Rice,62000.0,24000.0,0.3870967741935484
1843,Odisha,BARGARH,Autumn     ,Urad,6595.0,1774.1,0.2690068233510235
1844,Odisha,BARGARH,Summer     ,Groundnut,1194.0,1505.6,1.2609715242881072
1845,Odisha,BARGARH,Summer     ,Maize,12.0,27.0,2.25
1846,Odisha,BARGARH,Summer     ,Moong(Green Gram),2399.0,722.1,0.30100041684035017
1847,Odisha,BARGARH,Summer     ,Rice,73000.0,301000.0,4.123287671232877
1848,Odisha,BARGARH,Summer     ,Sesamum,87.0,34.1,0.3919540229885058
1849,Odisha,BARGARH,Summer     ,Urad,39.0,16.5,0.4230769230769231
1850,Odisha,BARGARH,Summer     ,Wheat,9.0,19.1,2.1222222222222222
1851,Odisha,BARGARH,Winter     ,Horse-gram,547.0,151.0,0.2760511882998172
1852,Odisha,BARGARH,Winter     ,Maize,1.0,4.4,4.4
1853,Odisha,BARGARH,Winter     ,Moong(Green Gram),6.0,1.6,0.26666666666666666
1854,Odisha,BARGARH,Winter     ,Potato,228.0,2224.1,9.754824561403508
1855,Odisha,BARGARH,Winter     ,Rapeseed &Mustard,374.0,110.3,0.2949197860962567
1856,Odisha,BARGARH,Winter     ,Rice,172000.0,267000.0,1.552325581395349
1857,Odisha,BARGARH,Winter     ,Sesamum,518.0,69.9,0.13494208494208496
1858,Odisha,BARGARH,Winter     ,Sugarcane,282.0,22230.1,78.83014184397163
1859,Odisha,BARGARH,Winter     ,Urad,2.0,0.8,0.4
1860,Odisha,BHADRAK,Autumn     ,Jute,1250.0,1410.0,1.128
1861,Odisha,BHADRAK,Autumn     ,Paddy,942.0,1365.0,1.4490445859872612
1862,Odisha,BHADRAK,Summer     ,Arhar/Tur,2990.0,583.0,0.19498327759197323
1863,Odisha,BHADRAK,Summer     ,Groundnut,287.0,338.0,1.1777003484320558
1864,Odisha,BHADRAK,Summer     ,Paddy,14941.0,21553.0,1.4425406599290542
1865,Odisha,BHADRAK,Summer     ,Sesamum,13.0,2.0,0.15384615384615385
1866,Odisha,BHADRAK,Summer     ,Urad,27.0,4.0,0.14814814814814814
1867,Odisha,BHADRAK,Whole Year ,Potato,122.0,1332.0,10.918032786885245
1868,Odisha,BHADRAK,Winter     ,Paddy,170409.0,302626.0,1.7758803819047115
1869,Odisha,BHADRAK,Winter     ,Sugarcane,246.0,18042.0,73.34146341463415
1870,Odisha,BHADRAK,Winter     ,Urad,2751.0,44.0,0.01599418393311523
1871,Odisha,BHADRAK,Autumn     ,Jute,98.0,550.0,5.612244897959184
1872,Odisha,BHADRAK,Autumn     ,Rice,381.0,360.0,0.9448818897637795
1873,Odisha,BHADRAK,Autumn     ,Urad,3.0,,
1874,Odisha,BHADRAK,Summer     ,Groundnut,144.0,127.0,0.8819444444444444
1875,Odisha,BHADRAK,Summer     ,Horse-gram,1.0,,
1876,Odisha,BHADRAK,Summer     ,Moong(Green Gram),2140.0,387.0,0.1808411214953271
1877,Odisha,BHADRAK,Summer     ,Rice,10949.0,18709.0,1.7087405242487899
1878,Odisha,BHADRAK,Summer     ,Sesamum,29.0,3.0,0.10344827586206896
1879,Odisha,BHADRAK,Summer     ,Urad,105.0,15.0,0.14285714285714285
1880,Odisha,BHADRAK,Summer     ,Wheat,298.0,308.0,1.0335570469798658
1881,Odisha,BHADRAK,Winter     ,Horse-gram,19.0,4.0,0.21052631578947367
1882,Odisha,BHADRAK,Winter     ,Potato,111.0,1160.0,10.45045045045045
1883,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,171.0,24.0,0.14035087719298245
1884,Odisha,BHADRAK,Winter     ,Rice,169693.0,239827.0,1.413299311108885
1885,Odisha,BHADRAK,Winter     ,Sesamum,5.0,1.0,0.2
1886,Odisha,BHADRAK,Winter     ,Sugarcane,244.0,18750.0,76.84426229508196
1887,Odisha,BHADRAK,Winter     ,Urad,3437.0,715.0,0.2080302589467559
1888,Odisha,BHADRAK,Autumn     ,Rice,1000.0,1000.0,1.0
1889,Odisha,BHADRAK,Kharif     ,Arhar/Tur,40.0,30.0,0.75
1890,Odisha,BHADRAK,Kharif     ,Castor seed,20.0,10.0,0.5
1891,Odisha,BHADRAK,Kharif     ,Dry chillies,810.0,480.0,0.5925925925925926
1892,Odisha,BHADRAK,Kharif     ,Dry ginger,140.0,280.0,2.0
1893,Odisha,BHADRAK,Kharif     ,Groundnut,1270.0,2290.0,1.8031496062992125
1894,Odisha,BHADRAK,Kharif     ,Jute,820.0,3280.0,4.0
1895,Odisha,BHADRAK,Kharif     ,Maize,80.0,90.0,1.125
1896,Odisha,BHADRAK,Kharif     ,Moong(Green Gram),10.0,10.0,1.0
1897,Odisha,BHADRAK,Kharif     ,Sesamum,10.0,10.0,1.0
1898,Odisha,BHADRAK,Kharif     ,Sweet potato,30.0,250.0,8.333333333333334
1899,Odisha,BHADRAK,Kharif     ,Turmeric,230.0,580.0,2.5217391304347827
1900,Odisha,BHADRAK,Kharif     ,Urad,360.0,160.0,0.4444444444444444
1901,Odisha,BHADRAK,Rabi       ,Castor seed,20.0,10.0,0.5
1902,Odisha,BHADRAK,Rabi       ,Coriander,400.0,170.0,0.425
1903,Odisha,BHADRAK,Rabi       ,Dry chillies,1550.0,950.0,0.6129032258064516
1904,Odisha,BHADRAK,Rabi       ,Garlic,350.0,1090.0,3.1142857142857143
1905,Odisha,BHADRAK,Rabi       ,Gram,40.0,20.0,0.5
1906,Odisha,BHADRAK,Rabi       ,Moong(Green Gram),6570.0,2300.0,0.350076103500761
1907,Odisha,BHADRAK,Rabi       ,Rapeseed &Mustard,1630.0,330.0,0.20245398773006135
1908,Odisha,BHADRAK,Rabi       ,Sesamum,130.0,60.0,0.46153846153846156
1909,Odisha,BHADRAK,Rabi       ,Sunflower,100.0,50.0,0.5
1910,Odisha,BHADRAK,Rabi       ,Sweet potato,30.0,300.0,10.0
1911,Odisha,BHADRAK,Rabi       ,Urad,12370.0,3710.0,0.29991915925626517
1912,Odisha,BHADRAK,Rabi       ,Wheat,950.0,980.0,1.0315789473684212
1913,Odisha,BHADRAK,Summer     ,Rice,21260.0,50410.0,2.3711194731890877
1914,Odisha,BHADRAK,Whole Year ,Onion,1530.0,15000.0,9.803921568627452
1915,Odisha,BHADRAK,Whole Year ,Potato,70.0,690.0,9.857142857142858
1916,Odisha,BHADRAK,Whole Year ,Sannhamp,10.0,60.0,6.0
1917,Odisha,BHADRAK,Winter     ,Rice,170000.0,88000.0,0.5176470588235295
1918,Odisha,BHADRAK,Winter     ,Sugarcane,500.0,37500.0,75.0
1919,Odisha,BHADRAK,Autumn     ,Rice,580.0,670.0,1.1551724137931034
1920,Odisha,BHADRAK,Kharif     ,Arhar/Tur,30.0,20.0,0.6666666666666666
1921,Odisha,BHADRAK,Kharif     ,Castor seed,30.0,20.0,0.6666666666666666
1922,Odisha,BHADRAK,Kharif     ,Dry ginger,130.0,230.0,1.7692307692307692
1923,Odisha,BHADRAK,Kharif     ,Groundnut,167.0,173.4,1.0383233532934133
1924,Odisha,BHADRAK,Kharif     ,Horse-gram,7.0,3.6,0.5142857142857143
1925,Odisha,BHADRAK,Kharif     ,Jute,800.0,3560.0,4.45
1926,Odisha,BHADRAK,Kharif     ,Moong(Green Gram),1535.0,379.0,0.2469055374592834
1927,Odisha,BHADRAK,Kharif     ,Sesamum,11.0,1.4,0.12727272727272726
1928,Odisha,BHADRAK,Kharif     ,Urad,1981.0,445.0,0.22463402322059567
1929,Odisha,BHADRAK,Rabi       ,Castor seed,60.0,30.0,0.5
1930,Odisha,BHADRAK,Rabi       ,Gram,30.0,20.0,0.6666666666666666
1931,Odisha,BHADRAK,Rabi       ,Other  Rabi pulses,21.0,13.0,0.6190476190476191
1932,Odisha,BHADRAK,Rabi       ,Rapeseed &Mustard,104.0,18.7,0.1798076923076923
1933,Odisha,BHADRAK,Rabi       ,Sunflower,60.0,30.0,0.5
1934,Odisha,BHADRAK,Rabi       ,Wheat,135.0,138.4,1.0251851851851852
1935,Odisha,BHADRAK,Summer     ,Rice,4760.0,8460.0,1.7773109243697478
1936,Odisha,BHADRAK,Whole Year ,Coriander,240.0,120.0,0.5
1937,Odisha,BHADRAK,Whole Year ,Dry chillies,1860.0,1490.0,0.8010752688172043
1938,Odisha,BHADRAK,Whole Year ,Garlic,140.0,430.0,3.0714285714285716
1939,Odisha,BHADRAK,Whole Year ,Onion,320.0,2240.0,7.0
1940,Odisha,BHADRAK,Whole Year ,Potato,70.0,861.7,12.31
1941,Odisha,BHADRAK,Whole Year ,Sannhamp,10.0,80.0,8.0
1942,Odisha,BHADRAK,Whole Year ,Sugarcane,310.0,17909.0,57.770967741935486
1943,Odisha,BHADRAK,Whole Year ,Sweet potato,60.0,530.0,8.833333333333334
1944,Odisha,BHADRAK,Whole Year ,Turmeric,160.0,370.0,2.3125
1945,Odisha,BHADRAK,Winter     ,Rice,166990.0,244090.0,1.4617042936702798
1946,Odisha,BHADRAK,Kharif     ,Arhar/Tur,20.0,20.0,1.0
1947,Odisha,BHADRAK,Kharif     ,Dry ginger,160.0,290.0,1.8125
1948,Odisha,BHADRAK,Kharif     ,Groundnut,128.0,113.8,0.8890625
1949,Odisha,BHADRAK,Kharif     ,Horse-gram,14.0,3.4,0.24285714285714285
1950,Odisha,BHADRAK,Kharif     ,Jute,79.0,549.0,6.949367088607595
1951,Odisha,BHADRAK,Kharif     ,Moong(Green Gram),4054.0,1009.4,0.2489886531820424
1952,Odisha,BHADRAK,Kharif     ,Rice,156000.0,303000.0,1.9423076923076923
1953,Odisha,BHADRAK,Kharif     ,Sesamum,71.0,7.2,0.10140845070422536
1954,Odisha,BHADRAK,Kharif     ,Urad,2850.0,641.8,0.22519298245614033
1955,Odisha,BHADRAK,Rabi       ,Castor seed,80.0,40.0,0.5
1956,Odisha,BHADRAK,Rabi       ,Gram,40.0,20.0,0.5
1957,Odisha,BHADRAK,Rabi       ,Other  Rabi pulses,220.0,120.0,0.5454545454545454
1958,Odisha,BHADRAK,Rabi       ,Rapeseed &Mustard,78.0,10.8,0.13846153846153847
1959,Odisha,BHADRAK,Rabi       ,Sunflower,170.0,100.0,0.5882352941176471
1960,Odisha,BHADRAK,Rabi       ,Wheat,26.0,21.3,0.8192307692307692
1961,Odisha,BHADRAK,Whole Year ,Coriander,260.0,130.0,0.5
1962,Odisha,BHADRAK,Whole Year ,Dry chillies,1880.0,1580.0,0.8404255319148937
1963,Odisha,BHADRAK,Whole Year ,Garlic,170.0,530.0,3.1176470588235294
1964,Odisha,BHADRAK,Whole Year ,Onion,440.0,3890.0,8.840909090909092
1965,Odisha,BHADRAK,Whole Year ,Potato,64.0,581.6,9.0875
1966,Odisha,BHADRAK,Whole Year ,Sugarcane,143.0,8424.7,58.91398601398602
1967,Odisha,BHADRAK,Whole Year ,Sweet potato,80.0,690.0,8.625
1968,Odisha,BHADRAK,Whole Year ,Turmeric,230.0,530.0,2.3043478260869565
1969,Odisha,BHADRAK,Kharif     ,Arhar/Tur,30.0,30.0,1.0
1970,Odisha,BHADRAK,Kharif     ,Dry ginger,90.0,180.0,2.0
1971,Odisha,BHADRAK,Kharif     ,Groundnut,50.0,52.2,1.044
1972,Odisha,BHADRAK,Kharif     ,Horse-gram,33.0,5.3,0.1606060606060606
1973,Odisha,BHADRAK,Kharif     ,Jute,43.0,330.0,7.674418604651163
1974,Odisha,BHADRAK,Kharif     ,Moong(Green Gram),1894.0,537.9,0.28400211193241814
1975,Odisha,BHADRAK,Kharif     ,Rice,151000.0,191000.0,1.2649006622516556
1976,Odisha,BHADRAK,Kharif     ,Sesamum,29.0,9.3,0.3206896551724138
1977,Odisha,BHADRAK,Kharif     ,Urad,3196.0,634.1,0.19840425531914893
1978,Odisha,BHADRAK,Rabi       ,Castor seed,20.0,10.0,0.5
1979,Odisha,BHADRAK,Rabi       ,Gram,20.0,10.0,0.5
1980,Odisha,BHADRAK,Rabi       ,Other  Rabi pulses,70.0,40.0,0.5714285714285714
1981,Odisha,BHADRAK,Rabi       ,Rapeseed &Mustard,307.0,65.4,0.21302931596091207
1982,Odisha,BHADRAK,Rabi       ,Sunflower,50.0,30.0,0.6
1983,Odisha,BHADRAK,Rabi       ,Wheat,37.0,29.0,0.7837837837837838
1984,Odisha,BHADRAK,Whole Year ,Coriander,230.0,110.0,0.4782608695652174
1985,Odisha,BHADRAK,Whole Year ,Dry chillies,1830.0,1490.0,0.8142076502732241
1986,Odisha,BHADRAK,Whole Year ,Garlic,150.0,470.0,3.1333333333333333
1987,Odisha,BHADRAK,Whole Year ,Onion,300.0,2650.0,8.833333333333334
1988,Odisha,BHADRAK,Whole Year ,Potato,75.0,873.2,11.642666666666667
1989,Odisha,BHADRAK,Whole Year ,Sugarcane,252.0,19785.5,78.51388888888889
1990,Odisha,BHADRAK,Whole Year ,Sweet potato,120.0,1000.0,8.333333333333334
1991,Odisha,BHADRAK,Whole Year ,Turmeric,150.0,330.0,2.2
1992,Odisha,BHADRAK,Kharif     ,Arhar/Tur,20.0,20.0,1.0
1993,Odisha,BHADRAK,Kharif     ,Dry ginger,100.0,210.0,2.1
1994,Odisha,BHADRAK,Kharif     ,Groundnut,67.0,94.3,1.4074626865671642
1995,Odisha,BHADRAK,Kharif     ,Horse-gram,3.0,0.7,0.2333333333333333
1996,Odisha,BHADRAK,Kharif     ,Jute,25.0,157.0,6.28
1997,Odisha,BHADRAK,Kharif     ,Moong(Green Gram),3196.0,712.7,0.22299749687108888
1998,Odisha,BHADRAK,Kharif     ,Rice,171000.0,311000.0,1.8187134502923976
1999,Odisha,BHADRAK,Kharif     ,Sesamum,68.0,12.8,0.18823529411764706
2000,Odisha,BHADRAK,Kharif     ,Urad,2589.0,780.8,0.3015836230204712
2001,Odisha,BHADRAK,Rabi       ,Castor seed,50.0,30.0,0.6
2002,Odisha,BHADRAK,Rabi       ,Gram,40.0,20.0,0.5
2003,Odisha,BHADRAK,Rabi       ,Other  Rabi pulses,300.0,150.0,0.5
2004,Odisha,BHADRAK,Rabi       ,Rapeseed &Mustard,83.0,19.8,0.2385542168674699
2005,Odisha,BHADRAK,Rabi       ,Sunflower,40.0,30.0,0.75
2006,Odisha,BHADRAK,Rabi       ,Wheat,124.0,131.4,1.0596774193548388
2007,Odisha,BHADRAK,Whole Year ,Coriander,480.0,230.0,0.4791666666666667
2008,Odisha,BHADRAK,Whole Year ,Dry chillies,3570.0,2900.0,0.8123249299719888
2009,Odisha,BHADRAK,Whole Year ,Garlic,390.0,1220.0,3.128205128205128
2010,Odisha,BHADRAK,Whole Year ,Onion,290.0,2600.0,8.96551724137931
2011,Odisha,BHADRAK,Whole Year ,Potato,62.0,731.4,11.796774193548387
2012,Odisha,BHADRAK,Whole Year ,Sugarcane,256.0,15729.7,61.444140625
2013,Odisha,BHADRAK,Whole Year ,Sweet potato,120.0,1010.0,8.416666666666666
2014,Odisha,BHADRAK,Whole Year ,Turmeric,110.0,250.0,2.272727272727273
2015,Odisha,BHADRAK,Autumn     ,Jute,79.0,632.0,8.0
2016,Odisha,BHADRAK,Kharif     ,Castor seed,10.0,10.0,1.0
2017,Odisha,BHADRAK,Kharif     ,Dry ginger,103.0,212.0,2.058252427184466
2018,Odisha,BHADRAK,Rabi       ,Castor seed,55.0,30.0,0.5454545454545454
2019,Odisha,BHADRAK,Rabi       ,Gram,40.0,18.0,0.45
2020,Odisha,BHADRAK,Rabi       ,Other  Rabi pulses,167.0,78.0,0.46706586826347307
2021,Odisha,BHADRAK,Rabi       ,Sunflower,64.0,37.0,0.578125
2022,Odisha,BHADRAK,Summer     ,Groundnut,83.0,56.7,0.6831325301204819
2023,Odisha,BHADRAK,Summer     ,Maize,3.0,2.7,0.9
2024,Odisha,BHADRAK,Summer     ,Moong(Green Gram),2413.0,699.8,0.2900124326564442
2025,Odisha,BHADRAK,Summer     ,Rice,9000.0,20000.0,2.2222222222222223
2026,Odisha,BHADRAK,Summer     ,Sesamum,246.0,85.4,0.34715447154471546
2027,Odisha,BHADRAK,Summer     ,Urad,64.0,26.4,0.4125
2028,Odisha,BHADRAK,Summer     ,Wheat,96.0,109.1,1.1364583333333333
2029,Odisha,BHADRAK,Whole Year ,Coriander,361.0,176.0,0.48753462603878117
2030,Odisha,BHADRAK,Whole Year ,Dry chillies,2775.0,2250.0,0.8108108108108109
2031,Odisha,BHADRAK,Whole Year ,Garlic,317.0,993.0,3.132492113564669
2032,Odisha,BHADRAK,Whole Year ,Onion,247.0,3065.0,12.408906882591094
2033,Odisha,BHADRAK,Whole Year ,Sweet potato,107.0,889.0,8.30841121495327
2034,Odisha,BHADRAK,Whole Year ,Turmeric,98.0,216.0,2.204081632653061
2035,Odisha,BHADRAK,Winter     ,Horse-gram,1.0,0.3,0.3
2036,Odisha,BHADRAK,Winter     ,Potato,30.0,278.1,9.270000000000001
2037,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,1047.0,361.2,0.3449856733524355
2038,Odisha,BHADRAK,Winter     ,Rice,169000.0,337000.0,1.9940828402366864
2039,Odisha,BHADRAK,Winter     ,Sugarcane,299.0,17737.6,59.32307692307692
2040,Odisha,BHADRAK,Winter     ,Urad,1211.0,333.0,0.2749793559042114
2041,Odisha,BHADRAK,Autumn     ,Jute,82.0,584.0,7.121951219512195
2042,Odisha,BHADRAK,Summer     ,Groundnut,168.0,191.4,1.1392857142857142
2043,Odisha,BHADRAK,Summer     ,Moong(Green Gram),2213.0,646.2,0.2920018075011297
2044,Odisha,BHADRAK,Summer     ,Rice,11000.0,25000.0,2.272727272727273
2045,Odisha,BHADRAK,Summer     ,Sesamum,80.0,25.3,0.31625000000000003
2046,Odisha,BHADRAK,Summer     ,Urad,154.0,74.2,0.4818181818181818
2047,Odisha,BHADRAK,Summer     ,Wheat,40.0,41.9,1.0474999999999999
2048,Odisha,BHADRAK,Winter     ,Horse-gram,3.0,0.8,0.26666666666666666
2049,Odisha,BHADRAK,Winter     ,Potato,23.0,273.5,11.891304347826088
2050,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,139.0,67.8,0.48776978417266187
2051,Odisha,BHADRAK,Winter     ,Rice,167000.0,312000.0,1.8682634730538923
2052,Odisha,BHADRAK,Winter     ,Sugarcane,315.0,21048.0,66.81904761904762
2053,Odisha,BHADRAK,Winter     ,Urad,1551.0,318.0,0.20502901353965183
2054,Odisha,BHADRAK,Autumn     ,Jute,9.0,73.0,8.11111111111111
2055,Odisha,BHADRAK,Summer     ,Groundnut,30.0,17.1,0.5700000000000001
2056,Odisha,BHADRAK,Summer     ,Moong(Green Gram),3317.0,1038.2,0.3129936689779922
2057,Odisha,BHADRAK,Summer     ,Rice,11000.0,25000.0,2.272727272727273
2058,Odisha,BHADRAK,Summer     ,Sesamum,127.0,39.9,0.31417322834645667
2059,Odisha,BHADRAK,Summer     ,Urad,72.0,19.5,0.2708333333333333
2060,Odisha,BHADRAK,Summer     ,Wheat,144.0,142.8,0.9916666666666667
2061,Odisha,BHADRAK,Winter     ,Horse-gram,4.0,0.8,0.2
2062,Odisha,BHADRAK,Winter     ,Moong(Green Gram),54.0,11.2,0.2074074074074074
2063,Odisha,BHADRAK,Winter     ,Potato,43.0,453.0,10.534883720930232
2064,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,152.0,23.9,0.15723684210526315
2065,Odisha,BHADRAK,Winter     ,Rice,160000.0,273000.0,1.70625
2066,Odisha,BHADRAK,Winter     ,Sugarcane,196.0,11971.1,61.07704081632653
2067,Odisha,BHADRAK,Winter     ,Urad,1646.0,403.3,0.24501822600243015
2068,Odisha,BHADRAK,Autumn     ,Jute,60.0,447.0,7.45
2069,Odisha,BHADRAK,Summer     ,Groundnut,183.0,131.6,0.7191256830601093
2070,Odisha,BHADRAK,Summer     ,Maize,1.0,2.7,2.7
2071,Odisha,BHADRAK,Summer     ,Moong(Green Gram),5077.0,1543.4,0.303998424266299
2072,Odisha,BHADRAK,Summer     ,Rice,11000.0,27000.0,2.4545454545454546
2073,Odisha,BHADRAK,Summer     ,Sesamum,242.0,58.8,0.24297520661157024
2074,Odisha,BHADRAK,Summer     ,Urad,202.0,62.6,0.3099009900990099
2075,Odisha,BHADRAK,Summer     ,Wheat,144.0,155.1,1.0770833333333334
2076,Odisha,BHADRAK,Winter     ,Horse-gram,7.0,1.6,0.2285714285714286
2077,Odisha,BHADRAK,Winter     ,Moong(Green Gram),1.0,0.6,0.6
2078,Odisha,BHADRAK,Winter     ,Potato,34.0,409.2,12.035294117647059
2079,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,50.0,15.6,0.312
2080,Odisha,BHADRAK,Winter     ,Rice,166000.0,280000.0,1.6867469879518073
2081,Odisha,BHADRAK,Winter     ,Sugarcane,367.0,21277.9,57.977929155313355
2082,Odisha,BHADRAK,Winter     ,Urad,3312.0,947.2,0.28599033816425123
2083,Odisha,BHADRAK,Autumn     ,Jute,58.0,370.0,6.379310344827586
2084,Odisha,BHADRAK,Autumn     ,Urad,2.0,0.5,0.25
2085,Odisha,BHADRAK,Summer     ,Groundnut,230.0,183.3,0.7969565217391305
2086,Odisha,BHADRAK,Summer     ,Maize,2.0,5.6,2.8
2087,Odisha,BHADRAK,Summer     ,Moong(Green Gram),2366.0,679.0,0.2869822485207101
2088,Odisha,BHADRAK,Summer     ,Rice,15000.0,22000.0,1.4666666666666666
2089,Odisha,BHADRAK,Summer     ,Sesamum,130.0,34.5,0.2653846153846154
2090,Odisha,BHADRAK,Summer     ,Urad,255.0,83.1,0.32588235294117646
2091,Odisha,BHADRAK,Summer     ,Wheat,697.0,412.7,0.5921090387374461
2092,Odisha,BHADRAK,Winter     ,Horse-gram,4.0,2.0,0.5
2093,Odisha,BHADRAK,Winter     ,Moong(Green Gram),1.0,0.7,0.7
2094,Odisha,BHADRAK,Winter     ,Potato,34.0,334.6,9.841176470588236
2095,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,133.0,38.8,0.29172932330827067
2096,Odisha,BHADRAK,Winter     ,Rice,165000.0,317000.0,1.9212121212121211
2097,Odisha,BHADRAK,Winter     ,Sugarcane,144.0,8888.1,61.72291666666667
2098,Odisha,BHADRAK,Winter     ,Urad,1320.0,434.3,0.32901515151515154
2099,Odisha,BHADRAK,Autumn     ,Jute,81.0,673.0,8.308641975308642
2100,Odisha,BHADRAK,Summer     ,Groundnut,23.0,32.4,1.408695652173913
2101,Odisha,BHADRAK,Summer     ,Maize,1.0,2.4,2.4
2102,Odisha,BHADRAK,Summer     ,Moong(Green Gram),4175.0,1569.8,0.376
2103,Odisha,BHADRAK,Summer     ,Rice,8000.0,12000.0,1.5
2104,Odisha,BHADRAK,Summer     ,Sesamum,53.0,12.7,0.23962264150943394
2105,Odisha,BHADRAK,Summer     ,Urad,117.0,38.6,0.3299145299145299
2106,Odisha,BHADRAK,Summer     ,Wheat,495.0,529.7,1.0701010101010102
2107,Odisha,BHADRAK,Winter     ,Groundnut,181.0,99.4,0.5491712707182321
2108,Odisha,BHADRAK,Winter     ,Horse-gram,16.0,4.0,0.25
2109,Odisha,BHADRAK,Winter     ,Moong(Green Gram),1.0,0.2,0.2
2110,Odisha,BHADRAK,Winter     ,Potato,63.0,975.7,15.487301587301587
2111,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,107.0,42.3,0.3953271028037383
2112,Odisha,BHADRAK,Winter     ,Rice,165000.0,311000.0,1.8848484848484848
2113,Odisha,BHADRAK,Winter     ,Sugarcane,147.0,7689.7,52.31088435374149
2114,Odisha,BHADRAK,Winter     ,Urad,420.0,121.4,0.28904761904761905
2115,Odisha,BHADRAK,Autumn     ,Jute,89.0,888.0,9.97752808988764
2116,Odisha,BHADRAK,Autumn     ,Urad,2.0,0.4,0.2
2117,Odisha,BHADRAK,Summer     ,Groundnut,60.0,46.9,0.7816666666666666
2118,Odisha,BHADRAK,Summer     ,Horse-gram,2.0,0.7,0.35
2119,Odisha,BHADRAK,Summer     ,Maize,58.0,101.0,1.7413793103448276
2120,Odisha,BHADRAK,Summer     ,Moong(Green Gram),2949.0,1241.5,0.42099016615801965
2121,Odisha,BHADRAK,Summer     ,Rice,2000.0,4000.0,2.0
2122,Odisha,BHADRAK,Summer     ,Sesamum,237.0,73.5,0.310126582278481
2123,Odisha,BHADRAK,Summer     ,Urad,282.0,137.1,0.4861702127659574
2124,Odisha,BHADRAK,Summer     ,Wheat,186.0,159.0,0.8548387096774194
2125,Odisha,BHADRAK,Winter     ,Moong(Green Gram),1.0,0.1,0.1
2126,Odisha,BHADRAK,Winter     ,Potato,26.0,325.9,12.534615384615384
2127,Odisha,BHADRAK,Winter     ,Rapeseed &Mustard,976.0,324.0,0.3319672131147541
